"xml_id","concept_name","vocabulary_id","domain_id","concept_class_id","meddra_id","omop_concept_id","ingredients","rxnorm_ids","drug_concept_ids",
"2817bd5b-7849-4756-9de5-04ba813ab056","Neuropsychiatric symptoms","MedDRA","Condition","PT",10078497,788651,"montelukast","88249","1154161"
"1bb80bde-7c9c-49c1-9721-121b2c7b3f6d","Cardiovascular risk","MedDRA","Observation","LLT",10078955,1198180,"tolmetin","10636","1102917"
"84b45252-fdf5-0ab0-e053-2991aa0ac428","Cardiovascular risk","MedDRA","Observation","LLT",10078955,1198180,"camphor, methyl salicylate, diclofenac, lidocaine","1952, 29787, 3355, 6387","938205, 909440, 1124300, 989878"
"ef2630bb-f9b6-4570-8bf0-4d4add128f9b","Cardiovascular risk","MedDRA","Observation","LLT",10078955,1198180,"capsaicin, diclofenac, omeprazole","1992, 3355, 7646","939881, 1124300, 923645"
"9d001257-2092-2a0c-e053-2a95a90ad767","Cardiovascular risk","MedDRA","Observation","LLT",10078955,1198180,"diclofenac, menthol","3355, 6750","1124300, 901656"
"680e5af7-e8d9-4fa8-bf1a-afa0df85bf46","Cardiovascular risk","MedDRA","Observation","LLT",10078955,1198180,"romosozumab","2123126","1511251"
"bad712ad-11dd-ca0f-e053-2995a90abfe7","Cardiovascular risk","MedDRA","Observation","LLT",10078955,1198180,"capsaicin, diclofenac, menthol","1992, 3355, 6750","939881, 1124300, 901656"
"ccbb01f0-bcc9-bc9f-e053-2a95a90aa39b","Cardiovascular risk","MedDRA","Observation","LLT",10078955,1198180,"bupivacaine, ketorolac, lidocaine, isopropyl alcohol, povidone-iodine","1815, 35827, 6387, 797541, 8611","732893, 1136980, 989878, 19028106, 1750087"
"ccbb2dd4-9cf6-55ac-e053-2a95a90aecec","Cardiovascular risk","MedDRA","Observation","LLT",10078955,1198180,"ketorolac, lidocaine, isopropyl alcohol, povidone-iodine","35827, 6387, 797541, 8611","1136980, 989878, 19028106, 1750087"
"1f7180ef-8a3d-4d48-9b5b-c2df1f1694aa","Cardiovascular risk","MedDRA","Observation","LLT",10078955,1198180,"fosphenytoin","72236","713192"
"597b664d-aca6-41a9-a4f3-da48832fbbe3","Cardiovascular risk","MedDRA","Observation","LLT",10078955,1198180,"tofacitinib","1357536","42904205"
"8442be68-9e67-4561-9ed4-a292edb9e356","Cardiovascular risk","MedDRA","Observation","LLT",10078955,1198180,"upadacitinib","2196092","1361580"
"cbef9af2-c05a-4e96-851f-ea5828fc8dc1","Cardiovascular risk","MedDRA","Observation","LLT",10078955,1198180,"baricitinib","2047232","1510627"
"d3d75834-1e1f-3bbb-e053-2995a90aa0ef","Cardiovascular risk","MedDRA","Observation","LLT",10078955,1198180,"immunoglobulin G","5666","19117912"
"d5f69341-b65b-c74a-e053-2a95a90a317e","Cardiovascular risk","MedDRA","Observation","LLT",10078955,1198180,"capsaicin, diclofenac","1992, 3355","939881, 1124300"
"d5f76bfc-6600-815a-e053-2995a90ac124","Cardiovascular risk","MedDRA","Observation","LLT",10078955,1198180,"camphor, diclofenac, menthol","1952, 3355, 6750","938205, 1124300, 901656"
"dae32c29-cf6c-1eb4-e053-2995a90a787a","Cardiovascular risk","MedDRA","Observation","LLT",10078955,1198180,"desogestrel, ethinyl estradiol, inert ingredients","22656, 4124, 748794","1588000, 1549786, 19127890"
"e8107b4c-5493-4a74-a88a-94298d483f5e","Cardiovascular risk","MedDRA","Observation","LLT",10078955,1198180,"salsalate","36108","1137460"
"2bc0767c-c6ba-42d6-8a30-2084200d187c","Systemic toxicity","MedDRA","Condition","PT",10080606,1198354,"bupivacaine, epinephrine","1815, 3992","732893, 1343916"
"9a4cddbd-6116-422a-b558-ec92a53787ec","Severe hypoglycemia","MedDRA","Condition","LLT",10081605,1198837,"pramlintide","139953","1517998"
"f161a570-3193-49b4-b2e9-fee4d17404f6","Dyspnea at rest","MedDRA","Condition","LLT",10079027,1199168,"docetaxel","72962","1315942"
"bbf0930a-ee7b-490e-852e-5c2afb680e3a","Tissue damage","MedDRA","Condition","LLT",10080929,1199361,"mitoxantrone","7005","1309188"
"1ceb0ab0-453c-4aba-99a4-504161ba658c","Complicated urinary tract infection","MedDRA","Condition","LLT",10080628,1199693,"plazomicin","2049549","1560047"
"9172af86-1db6-4ff3-aac0-97969298d334","Exposure to heat","MedDRA","Observation","LLT",10079726,1200349,"fentanyl","4337","1154029"
"1bb80bde-7c9c-49c1-9721-121b2c7b3f6d","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"tolmetin","10636","1102917"
"84b45252-fdf5-0ab0-e053-2991aa0ac428","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"camphor, methyl salicylate, diclofenac, lidocaine","1952, 29787, 3355, 6387","938205, 909440, 1124300, 989878"
"ef2630bb-f9b6-4570-8bf0-4d4add128f9b","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"capsaicin, diclofenac, omeprazole","1992, 3355, 7646","939881, 1124300, 923645"
"9d001257-2092-2a0c-e053-2a95a90ad767","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"diclofenac, menthol","3355, 6750","1124300, 901656"
"2a2ba83c-8465-4d4e-8bd1-9bc73b50a3ab","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"meclofenamate","588003","1180182"
"9acb7937-01a7-4a08-8da4-e719fe7533cc","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"diflunisal","3393","1126128"
"bad712ad-11dd-ca0f-e053-2995a90abfe7","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"capsaicin, diclofenac, menthol","1992, 3355, 6750","939881, 1124300, 901656"
"c185003e-549f-30c2-e053-2995a90af0ad","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"capsaicin, methyl salicylate, ibuprofen, menthol","1992, 29787, 5640, 6750","939881, 909440, 1177480, 901656"
"c18588c7-a65b-4722-e053-2a95a90ae90c","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"capsaicin, methyl salicylate, nabumetone, menthol","1992, 29787, 31448, 6750","939881, 909440, 1113648, 901656"
"c185a68d-8a1c-2470-e053-2a95a90ac397","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"capsaicin, methyl salicylate, meloxicam, menthol","1992, 29787, 41493, 6750","939881, 909440, 1150345, 901656"
"c1c29c66-8e58-bf22-e053-2995a90a7ad1","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"capsaicin, etodolac, methyl salicylate, menthol","1992, 24605, 29787, 6750","939881, 1195492, 909440, 901656"
"c1c39e93-7ae6-0eae-e053-2995a90ac7ce","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"capsaicin, methyl salicylate, diclofenac, menthol","1992, 29787, 3355, 6750","939881, 909440, 1124300, 901656"
"c834218f-ea55-2a20-e053-2995a90a9862","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"celecoxib, capsaicin, methyl salicylate, menthol","140587, 1992, 29787, 6750","1118084, 939881, 909440, 901656"
"cbf55cb0-be42-efa2-e053-2995a90a2a09","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"celecoxib, amlodipine","140587, 17767","1118084, 1332418"
"03512d03-fad7-4ab5-81fc-83ca86faef90","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"hydrocodone, ibuprofen","5489, 5640","1174888, 1177480"
"037a4b6d-c798-44e9-af8f-aa6a431228cb","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"methyl salicylate, diclofenac, menthol","29787, 3355, 6750","909440, 1124300, 901656"
"103e496e-b449-4f27-800f-5059465f774a","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"famotidine, ibuprofen","4278, 5640","953076, 1177480"
"28e0586b-7f72-4fd0-b353-8e05b48ae1ef","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"sulindac","10237","1236607"
"3bface0e-2d99-4eaa-8503-316925d1a551","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"celecoxib","140587","1118084"
"5d045f79-0d84-4274-a078-3c38181446ac","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"mefenamate","257844","1197736"
"745337de-5378-4f1d-b457-d2f45f2df665","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"flurbiprofen","4502","1156378"
"74eca038-0acf-4f10-879e-8a7644b9ce8e","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"naproxen","7258","1115008"
"88cbf383-71ed-4eef-b621-6234c679efb9","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"piroxicam","8356","1146810"
"b5658abd-46a6-4927-8824-ea7cfe83141a","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"sumatriptan, naproxen","37418, 7258","1140643, 1115008"
"b6caa52f-ff5c-4ff0-b4e8-92a3cd7374a1","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"meloxicam","41493","1150345"
"d4f5a01c-713f-16a4-e053-2995a90a25cb","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"ketoprofen","6142","1185922"
"d5f69341-b65b-c74a-e053-2a95a90a317e","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"capsaicin, diclofenac","1992, 3355","939881, 1124300"
"d5f76bfc-6600-815a-e053-2995a90ac124","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"camphor, diclofenac, menthol","1952, 3355, 6750","938205, 1124300, 901656"
"d8a6c130-bc1d-01a4-e053-2995a90afd52","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"fenoprofen","4331","1153928"
"d9300344-088b-3049-e053-2995a90ac65d","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"misoprostol","42331","1150871"
"d9f715b6-6a80-2d46-e053-2a95a90a7df1","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"indomethacin","5781","1178663"
"da32223b-a18e-e37c-e053-2995a90a5d1f","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"oxaprozin","32613","1118045"
"dafec323-4e3d-f49b-e053-2995a90ae636","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"nabumetone","31448","1113648"
"db739eee-af56-98a7-e053-2a95a90a82f0","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"diclofenac","3355","1124300"
"e8107b4c-5493-4a74-a88a-94298d483f5e","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"salsalate","36108","1137460"
"ec4e69ab-aa22-47ea-989f-f5d546dd113f","Ulceration","MedDRA","Condition","LLT",10080913,1200350,"etodolac","24605","1195492"
"f5157025-9ab5-4697-81bc-1adb13ea1dfc","Peripheral neuropathy","MedDRA","Condition","LLT",10080342,1200781,"gemifloxacin","138099","1716721"
"c413382e-8621-4c5a-940e-61e7a285286f","Peripheral neuropathy","MedDRA","Condition","LLT",10080342,1200781,"nelarabine","274771","19002912"
"534d55a1-7f5d-40df-b5f7-5d438db119e5","Peripheral neuropathy","MedDRA","Condition","LLT",10080342,1200781,"dinutuximab","1606274","46221699"
"9678ecb7-5950-4986-bd14-3f31e4ad0d8c","Peripheral neuropathy","MedDRA","Condition","LLT",10080342,1200781,"delafloxacin","1927663","1592954"
"ca204c4b-0e44-47d0-9fe0-6947a714315d","Peripheral neuropathy","MedDRA","Condition","LLT",10080342,1200781,"ciprofloxacin","2551","1797513"
"969d31f7-fb61-4aaf-a0a3-1e6a0c10aad4","Hypersensitivity pneumonitis","MedDRA","Condition","PT",10081988,1334781,"amiodarone","703","1309944"
"d9e48c91-a1fc-3dc7-e053-2995a90a6486","Bone marrow failure","MedDRA","Condition","PT",10065553,35104103,"valganciclovir","275891","1703063"
"a5364479-826e-4791-92d3-a631355ae2f9","Pancytopenia","MedDRA","Condition","PT",10033661,35104113,"ganciclovir","4678","1757803"
"c5c995bf-8fbe-415d-94f5-22c875f086c2","Pancytopenia","MedDRA","Condition","PT",10033661,35104113,"felbamate","24812","795661"
"d9e48c91-a1fc-3dc7-e053-2995a90a6486","Pancytopenia","MedDRA","Condition","PT",10033661,35104113,"valganciclovir","275891","1703063"
"eca88d73-707a-4117-b43f-f874bfb69bd9","Coagulopathy","MedDRA","Condition","PT",10009802,35104161,"hetastarch","5531","19077117"
"28a26d20-d47b-4bda-95eb-bbb470ab63f5","Thrombotic microangiopathy","MedDRA","Condition","PT",10043645,35104177,"emicizumab","1989794","793042"
"b8e455c5-46b8-1827-e053-2a95a90ae2d7","Purpura","MedDRA","Condition","PT",10037549,35104181,"fludarabine","24698","1395557"
"9ec63a14-0b6a-47eb-9258-19b6e3cb5b25","Jaundice","MedDRA","Condition","PT",10023126,35104306,"tolcapone","72937","715727"
"0a41ac89-9363-4711-474d-2eef59296631","Jaundice","MedDRA","Condition","PT",10023126,35104306,"bosentan","75207","1321636"
"0bd4c34a-4f43-4c84-8b98-1d074cba97d5","Jaundice","MedDRA","Condition","PT",10023126,35104306,"nefazodone","31565","714684"
"7c581273-b507-4c4b-bcda-fa67a21b1c56","Jaundice","MedDRA","Condition","PT",10023126,35104306,"flutamide","4508","1356461"
"9ad65ca8-7a46-4873-b1ec-6285c6736b64","Jaundice","MedDRA","Condition","PT",10023126,35104306,"drospirenone, levomefolate, ethinyl estradiol","11636, 1592257, 4124","1512674, 45775208, 1549786"
"c5c995bf-8fbe-415d-94f5-22c875f086c2","Jaundice","MedDRA","Condition","PT",10023126,35104306,"felbamate","24812","795661"
"e9be039c-effa-40bd-b428-fb0bb198f953","Jaundice","MedDRA","Condition","PT",10023126,35104306,"ethynodiol, ethinyl estradiol, inert ingredients","24591, 4124, 748794","1595461, 1549786, 19127890"
"00ba8044-31f3-4c9f-9fd7-172e2ac036f9","Myelodysplastic syndrome","MedDRA","Condition","PT",10028533,35104397,"epirubicin","3995","1344354"
"d95f19dc-a686-42c7-88dc-997659b803df","Myelodysplastic syndrome","MedDRA","Condition","PT",10028533,35104397,"doxorubicin","3639","1338512"
"712bbc12-638b-11ea-8b3d-d426fc2ca371","Lymphoma","MedDRA","Condition","PT",10025310,35104461,"golimumab","819300","19041065"
"be4a9124-ab8a-dcdf-e053-2995a90a2240","Lymphoma","MedDRA","Condition","PT",10025310,35104461,"certolizumab pegol","709271","912263"
"c7cb2548-f6dc-98fc-e053-2995a90af753","Lymphoma","MedDRA","Condition","PT",10025310,35104461,"pimecrolimus","321952","915935"
"f6918df5-2fcf-4f3d-90ec-799f5844a9ca","Lymphoma","MedDRA","Condition","PT",10025310,35104461,"methoxsalen","6854","905223"
"00139e9f-3fd0-4dcf-a437-fb68a9988cea","Lymphoma","MedDRA","Condition","PT",10025310,35104461,"cyclosporine","3008","19010482"
"1ce8b087-7a2a-4998-b1fb-9d720da6f7ef","Lymphoma","MedDRA","Condition","PT",10025310,35104461,"mycophenolic acid","7145","19012565"
"4d410b5e-88a4-4c64-9858-bae5ecbf1b1c","Lymphoma","MedDRA","Condition","PT",10025310,35104461,"everolimus","141704","19011440"
"597b664d-aca6-41a9-a4f3-da48832fbbe3","Lymphoma","MedDRA","Condition","PT",10025310,35104461,"tofacitinib","1357536","42904205"
"77d35ee6-9485-494d-9c7a-95935cb438be","Lymphoma","MedDRA","Condition","PT",10025310,35104461,"etanercept","214555","1151789"
"8442be68-9e67-4561-9ed4-a292edb9e356","Lymphoma","MedDRA","Condition","PT",10025310,35104461,"upadacitinib","2196092","1361580"
"c176759b-713a-4cb4-b1e8-e6920dd63dcb","Lymphoma","MedDRA","Condition","PT",10025310,35104461,"mycophenolate mofetil","68149","19003999"
"cbef9af2-c05a-4e96-851f-ea5828fc8dc1","Lymphoma","MedDRA","Condition","PT",10025310,35104461,"baricitinib","2047232","1510627"
"d02c8a27-7501-4b03-bf87-43f4948f11a5","Lymphoma","MedDRA","Condition","PT",10025310,35104461,"metreleptin","1491625","44814585"
"d5dfc328-99da-5245-e053-2a95a90a329d","Lymphoma","MedDRA","Condition","PT",10025310,35104461,"sirolimus","35302","19034726"
"1b259c93-37f5-4845-92ff-224dacfe1d50","Hepatosplenic T-cell lymphoma","MedDRA","Condition","PT",10066957,35104582,"adalimumab, isopropyl alcohol","327361, 797541","1119119, 19028106"
"8bb138b1-3ab0-4123-ba5f-3cee00b3f66f","Hepatosplenic T-cell lymphoma","MedDRA","Condition","PT",10066957,35104582,"azathioprine","1256","19014878"
"c7d36d75-7f64-43a0-896b-692318391542","Hepatosplenic T-cell lymphoma","MedDRA","Condition","PT",10066957,35104582,"infliximab","191831","937368"
"1b259c93-37f5-4845-92ff-224dacfe1d50","T-cell lymphoma","MedDRA","Condition","PT",10042971,35104590,"adalimumab, isopropyl alcohol","327361, 797541","1119119, 19028106"
"f6918df5-2fcf-4f3d-90ec-799f5844a9ca","T-cell lymphoma","MedDRA","Condition","PT",10042971,35104590,"methoxsalen","6854","905223"
"8bb138b1-3ab0-4123-ba5f-3cee00b3f66f","T-cell lymphoma","MedDRA","Condition","PT",10042971,35104590,"azathioprine","1256","19014878"
