"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","evidence_codes","intersection","direction"
"1","query_1","TRUE","3.25880369120438e-11","786","97","25","0.257731958762887","0.0318066157760814","GO:0006954","GO:BP","inflammatory response","21092","2883","GO:0006952","IBA IEA,IBA,IEA,IDA IGI TAS IEA,IEA,IDA IMP IGI ISS TAS NAS IEA,IBA TAS IEA,ISS IEA,IDA IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA TAS IEA,NAS,IEA,IBA IEA,IDA IBA TAS,ISS,IEA,IEA,NAS IEA,IDA IEA,IMP IGI,TAS,ISS IEA","27179,6372,7076,3569,8809,7124,6364,8600,3557,6354,6355,4973,1230,6614,51311,929,7130,3684,54210,9021,12,2209,5054,2353,1524","upregulated"
"2","query_1","TRUE","1.85977366741698e-08","954","97","24","0.247422680412371","0.0251572327044025","GO:0002684","GO:BP","positive regulation of immune system process","21092","1323","c(""GO:0002376"", ""GO:0002682"", ""GO:0048518"")","IBA,IDA ISS TAS,IDA,IDA,IDA NAS IEA,IDA,IDA IEA,IDA,IDA,IEA,IDA IMP IEA,IDA IEA,IDA IBA,IDA ISS IBA IEA,IEA,ISS IEA,IBA,IGI ISS,IMP ISS,IEA,IMP,IMP IBA,IEA,IEA","26762,3569,3976,8809,7124,6364,8600,3485,6354,6355,1230,51311,57402,7070,4321,2302,4239,3684,861,2209,5054,3109,2353,1524","upregulated"
"3","query_1","TRUE","4.66352128720492e-08","906","97","23","0.237113402061856","0.0253863134657837","GO:0034097","GO:BP","response to cytokine","21092","9659","GO:0010033","IBA,IBA,IBA IEA,IDA ISS,IEP,IDA IBA IEA,IDA,IDA IMP IBA IEA,IBA,IDA ISS IEA,IDA IBA IEA,IDA ISS IEA,IBA,IBA,IDA NAS IEA,IEA,IEA,IEA,IDA NAS,IEA,IEA,IEA,IEA","27179,6372,7076,3569,3037,8809,27063,7124,6364,8600,3557,4939,6354,6355,1230,60401,4321,929,1440,9021,3625,2353,1524","upregulated"
"4","query_1","TRUE","8.81102015352062e-08","69","97","9","0.0927835051546392","0.130434782608696","GO:0002548","GO:BP","monocyte chemotaxis","21092","1190","c(""GO:0030595"", ""GO:0071674"", ""GO:0097529"")","IC,IBA,IDA,IBA IC,IBA,IDA IEA,IDA IBA,IMP,IEA","3569,6364,8600,6354,6355,1230,57402,5054,1524","upregulated"
"5","query_1","TRUE","1.19448307598381e-06","397","97","15","0.154639175257732","0.0377833753148615","GO:0050900","GO:BP","leukocyte migration","21092","15393","c(""GO:0002376"", ""GO:0016477"")","IDA IBA,TAS IC,IDA NAS IEA,IDA ISS IBA,IDA,IDA IBA IC,IBA IEA,IDA TAS IEA,IDA IBA,IDA,ISS IEA,IDA,IBA,IMP,ISS TAS IEA","6372,3569,7124,6364,8600,6354,6355,1230,57402,7070,2302,7130,54210,5054,1524","upregulated"
"6","query_1","TRUE","1.77224529095204e-06","479","97","16","0.164948453608247","0.0334029227557411","GO:0019221","GO:BP","cytokine-mediated signaling pathway","21092","6469","c(""GO:0007166"", ""GO:0071345"")","IBA,IBA,IDA ISS,IDA IBA IEA,IDA IMP IBA IEA,IBA,IDA ISS IEA,IDA IBA IEA,IDA ISS IEA,IBA,IBA,IDA NAS IEA,IEA,IEA,NAS,IEA","27179,6372,3569,8809,7124,6364,8600,3557,4939,6354,6355,1230,60401,4321,1440,1524","upregulated"
"7","query_1","TRUE","2.32241228373985e-06","817","97","20","0.206185567010309","0.0244798041615667","GO:0071345","GO:BP","cellular response to cytokine stimulus","21092","19349","c(""GO:0034097"", ""GO:0071310"")","IBA,IBA,IDA ISS,IEP,IDA IBA IEA,IDA,IDA IMP IBA IEA,IBA,IDA ISS IEA,IDA IBA IEA,IDA ISS IEA,IBA,IBA,IDA NAS IEA,IEA,IEA,IDA NAS,IEA,IEA,IEA","27179,6372,3569,3037,8809,27063,7124,6364,8600,3557,4939,6354,6355,1230,60401,4321,1440,9021,3625,1524","upregulated"
"8","query_1","TRUE","3.21032397886752e-06","239","97","12","0.123711340206186","0.0502092050209205","GO:0030595","GO:BP","leukocyte chemotaxis","21092","7913","c(""GO:0050900"", ""GO:0060326"")","IDA IBA,TAS IC,IBA,IDA,IDA IBA IC,IBA,IDA TAS IEA,IDA IBA,IDA,IBA,IMP,ISS IEA","6372,3569,6364,8600,6354,6355,1230,57402,7130,54210,5054,1524","upregulated"
"9","query_1","TRUE","3.36665223801959e-06","240","97","12","0.123711340206186","0.05","GO:0097529","GO:BP","myeloid leukocyte migration","21092","21844","GO:0050900","IDA IBA,IC,IBA,IDA,IDA IBA IC,IBA,IDA IEA,IDA IBA,IDA,IBA,IMP,TAS IEA","6372,3569,6364,8600,6354,6355,1230,57402,7130,54210,5054,1524","upregulated"
"10","query_1","TRUE","4.66400352857019e-06","760","97","19","0.195876288659794","0.025","GO:0009617","GO:BP","response to bacterium","21092","3984","GO:0051707","IBA,IEA,IDA,IDA IBA IEA,IMP TAS NAS,IDA IEA,IEA,IDA IEA,IEA,IMP IEA,IDA,IEP IBA,IDA IMP IBA IEA,IBA,IEA,IEA,IMP IGI,IEA,ISS IEA","27179,944,3934,6372,3569,27063,7425,7124,6364,4939,131,57402,929,54210,1440,2209,5054,2353,1524","upregulated"
"11","query_1","TRUE","5.99416754660549e-06","151","97","10","0.103092783505155","0.0662251655629139","GO:0002687","GO:BP","positive regulation of leukocyte migration","21092","1326","c(""GO:0002684"", ""GO:0002685"", ""GO:0030335"", ""GO:0050900"")","TAS,NAS,IDA,IDA,IEA,IDA IEA,IDA IBA,IDA,IMP,IEA","3569,7124,6364,6354,6355,1230,57402,7070,5054,1524","upregulated"
"12","query_1","TRUE","2.76252944407077e-05","230","97","11","0.11340206185567","0.0478260869565217","GO:0002685","GO:BP","regulation of leukocyte migration","21092","1324","c(""GO:0002682"", ""GO:0030334"", ""GO:0050900"")","TAS,NAS,IDA,IDA,IEA,IDA IEA,IDA IBA,IDA,IDA,IMP,TAS IEA","3569,7124,6364,6354,6355,1230,57402,7070,7130,5054,1524","upregulated"
"13","query_1","TRUE","6.07938995559882e-05","100","97","8","0.0824742268041237","0.08","GO:0045639","GO:BP","positive regulation of myeloid cell differentiation","21092","13351","c(""GO:0030099"", ""GO:0045597"", ""GO:0045637"")","IDA,IDA,IDA IEA,IMP,IDA,IBA IEA,IMP,IEA","3976,7124,8600,1230,3624,1440,861,2353","upregulated"
