"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","evidence_codes","intersection","direction"
"1","query_1","TRUE","1.16423949148849e-07","18","1549","12","0.00774693350548741","0.666666666666667","GO:0002468","GO:BP","dendritic cell antigen processing and presentation","27350","1112","GO:0019882","IMP,IDA,IMP,ISO,ISS ISO,IDA,IMP,IEA,ISO,ISO IEA,IMP,ISO","ENSMUSG00000018774,ENSMUSG00000024610,ENSMUSG00000026177,ENSMUSG00000030147,ENSMUSG00000030148,ENSMUSG00000037944,ENSMUSG00000039899,ENSMUSG00000040152,ENSMUSG00000043832,ENSMUSG00000049037,ENSMUSG00000059089,ENSMUSG00000059639","upregulated"
"2","query_1","TRUE","0.000346136976675474","12","1549","8","0.00516462233699161","0.666666666666667","GO:0034154","GO:BP","toll-like receptor 7 signaling pathway","27350","9713","GO:0002224","IMP,IMP,ISS ISO IEA,IMP IBA,IEA,IMP IBA IEA,IMP ISO IBA,IMP","ENSMUSG00000020399,ENSMUSG00000025017,ENSMUSG00000025058,ENSMUSG00000027843,ENSMUSG00000036908,ENSMUSG00000044583,ENSMUSG00000051682,ENSMUSG00000057135","upregulated"
"3","query_1","TRUE","4.67317956501878e-05","12","1601","8","0.00499687695190506","0.666666666666667","GO:0042613","GO:CC","MHC class II protein complex","27145","2050","GO:0042611","ISO IBA IEA,IDA,IDA IBA IEA,ISO IBA IEA,IEA,IEA,ISO IBA IEA,IDA IBA IEA","ENSMUSG00000024334,ENSMUSG00000024610,ENSMUSG00000036594,ENSMUSG00000037548,ENSMUSG00000037649,ENSMUSG00000060586,ENSMUSG00000067341,ENSMUSG00000073421","upregulated"
"4","query_1","TRUE","7.47186321031694e-05","14","1549","9","0.00581020012911556","0.642857142857143","GO:0034116","GO:BP","positive regulation of heterotypic cell-cell adhesion","27350","9675","c(""GO:0022409"", ""GO:0034113"", ""GO:0034114"")","ISO IEA,IEA,ISO,IDA ISO IEA,ISO IEA,ISO IBA,ISO IEA,ISO IEA,ISO IEA","ENSMUSG00000000409,ENSMUSG00000005087,ENSMUSG00000018924,ENSMUSG00000024401,ENSMUSG00000027398,ENSMUSG00000028001,ENSMUSG00000032011,ENSMUSG00000033831,ENSMUSG00000033860","upregulated"
"5","query_1","TRUE","2.36102133679497e-11","27","1549","17","0.0109748224661072","0.62962962962963","GO:0002675","GO:BP","positive regulation of acute inflammatory response","27350","1314","c(""GO:0002526"", ""GO:0002673"", ""GO:0050729"")","IMP,IMP,ISO IEA,IDA,IMP,IDA,IMP,ISO,IDA,IEA,ISO,IMP,ISO IEA,IMP,ISO IEA,ISO,ISO","ENSMUSG00000005339,ENSMUSG00000015947,ENSMUSG00000020573,ENSMUSG00000022015,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000025473,ENSMUSG00000025746,ENSMUSG00000027398,ENSMUSG00000031264,ENSMUSG00000035042,ENSMUSG00000037944,ENSMUSG00000044288,ENSMUSG00000058715,ENSMUSG00000060063,ENSMUSG00000061762,ENSMUSG00000079227","upregulated"
"6","query_1","TRUE","0.000854984714258927","13","1549","8","0.00516462233699161","0.615384615384615","GO:0002524","GO:BP","hypersensitivity","27350","1167","GO:0002438","IMP,IMP IEA,IMP,IMP,IEA,IMP,IMP,IMP","ENSMUSG00000005339,ENSMUSG00000015947,ENSMUSG00000024164,ENSMUSG00000029869,ENSMUSG00000031264,ENSMUSG00000037944,ENSMUSG00000051457,ENSMUSG00000058715","upregulated"
"7","query_1","TRUE","0.000854984714258927","13","1549","8","0.00516462233699161","0.615384615384615","GO:0001660","GO:BP","fever generation","27350","483","c(""GO:0006953"", ""GO:0031649"")","IDA,IDA,ISO,IDA IEA,IEA,ISO,ISO IEA,ISO","ENSMUSG00000022015,ENSMUSG00000024401,ENSMUSG00000026981,ENSMUSG00000027398,ENSMUSG00000027399,ENSMUSG00000035042,ENSMUSG00000044288,ENSMUSG00000079227","upregulated"
"8","query_1","TRUE","0.000261355297490241","13","1529","8","0.0052321778940484","0.615384615384615","GO:0045236","GO:MF","CXCR chemokine receptor binding","25299","7153","GO:0042379","IBA,IBA,ISS ISO IBA,IBA,IBA,ISO IEA,ISS ISO IBA IEA,IBA","ENSMUSG00000029371,ENSMUSG00000029372,ENSMUSG00000029373,ENSMUSG00000029379,ENSMUSG00000029380,ENSMUSG00000031778,ENSMUSG00000034855,ENSMUSG00000058427","upregulated"
"9","query_1","TRUE","0.00316905908848113","13","749","8","0.0106809078771696","0.615384615384615","REAC:R-MMU-391160","REAC","Signal regulatory protein family interactions","8384","1370","REAC:R-MMU-1500931","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSMUSG00000021795,ENSMUSG00000022148,ENSMUSG00000030579,ENSMUSG00000074677,ENSMUSG00000078780,ENSMUSG00000078783,ENSMUSG00000095028,ENSMUSG00000095788","upregulated"
"10","query_1","TRUE","3.37233044159826e-06","18","1549","11","0.00710135571336346","0.611111111111111","GO:0019886","GO:BP","antigen processing and presentation of exogenous peptide antigen via MHC class II","27350","6994","c(""GO:0002478"", ""GO:0002495"")","IDA ISO IEA,IMP IBA IEA,IMP,IDA IBA IEA,IDA ISO IBA IEA,IEA,ISS ISO IEA,IMP IBA,IEA,IBA IEA,IDA IBA IEA","ENSMUSG00000004552,ENSMUSG00000024334,ENSMUSG00000024610,ENSMUSG00000036594,ENSMUSG00000037548,ENSMUSG00000037649,ENSMUSG00000038642,ENSMUSG00000058715,ENSMUSG00000060586,ENSMUSG00000067341,ENSMUSG00000073421","upregulated"
"11","query_1","TRUE","0.000998945055956991","15","749","9","0.0120160213618158","0.6","REAC:R-MMU-202430","REAC","Translocation of ZAP-70 to Immunological synapse","8384","1600","REAC:R-MMU-202403","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSMUSG00000000409,ENSMUSG00000002033,ENSMUSG00000023274,ENSMUSG00000027843,ENSMUSG00000032093,ENSMUSG00000032094,ENSMUSG00000067341,ENSMUSG00000076473,ENSMUSG00000076498","upregulated"
"12","query_1","TRUE","1.49120701606601e-07","22","1549","13","0.00839251129761136","0.590909090909091","GO:0090026","GO:BP","positive regulation of monocyte chemotaxis","27350","21029","c(""GO:0002548"", ""GO:0002690"", ""GO:0071677"", ""GO:0090025"")","ISO,ISO IEA,ISS ISO IEA,ISS ISO IEA,ISO IEA,IDA ISO,IDA ISO IEA,IEA,ISO IBA IEA,IMP ISO IEA,IMP,ISS ISO IBA IEA,IMP","ENSMUSG00000020702,ENSMUSG00000023913,ENSMUSG00000024397,ENSMUSG00000025804,ENSMUSG00000034855,ENSMUSG00000035042,ENSMUSG00000035385,ENSMUSG00000037411,ENSMUSG00000042306,ENSMUSG00000049103,ENSMUSG00000052336,ENSMUSG00000060188,ENSMUSG00000066755","upregulated"
"13","query_1","TRUE","3.67205137037687e-05","17","1549","10","0.00645577792123951","0.588235294117647","GO:0002864","GO:BP","regulation of acute inflammatory response to antigenic stimulus","27350","1496","c(""GO:0002438"", ""GO:0002673"", ""GO:0002861"")","IMP,IMP,IMP,ISO IEA,IEA,IMP,IMP,ISO IEA,IMP,IMP","ENSMUSG00000005339,ENSMUSG00000015947,ENSMUSG00000024164,ENSMUSG00000024256,ENSMUSG00000031264,ENSMUSG00000037944,ENSMUSG00000041202,ENSMUSG00000044288,ENSMUSG00000051457,ENSMUSG00000058715","upregulated"
"14","query_1","TRUE","3.45675525904834e-16","51","749","30","0.0400534045393858","0.588235294117647","REAC:R-MMU-380108","REAC","Chemokine receptors bind chemokines","8384","270","REAC:R-MMU-375276","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSMUSG00000000982,ENSMUSG00000018920,ENSMUSG00000018930,ENSMUSG00000020702,ENSMUSG00000026166,ENSMUSG00000026180,ENSMUSG00000026573,ENSMUSG00000029371,ENSMUSG00000029372,ENSMUSG00000029373,ENSMUSG00000029379,ENSMUSG00000029380,ENSMUSG00000031778,ENSMUSG00000031779,ENSMUSG00000031780,ENSMUSG00000034855,ENSMUSG00000035042,ENSMUSG00000035352,ENSMUSG00000035373,ENSMUSG00000035448,ENSMUSG00000037944,ENSMUSG00000040899,ENSMUSG00000042262,ENSMUSG00000047898,ENSMUSG00000048521,ENSMUSG00000050232,ENSMUSG00000052336,ENSMUSG00000058427,ENSMUSG00000079227,ENSMUSG00000079355","upregulated"
