"","entrezgene_id","ensembl_gene_id","hgnc_symbol","description","Mouse.gene.stable.ID","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"1",7476,"ENSG00000154764","WNT7A","Wnt family member 7A [Source:HGNC Symbol;Acc:HGNC:12786]","ENSMUSG00000030093",701.529857274663,11.4941250337126,0.648831755645735,4.15762979599627e-75,1.28458007230653e-73
"2",1589,"ENSG00000231852","CYP21A2","cytochrome P450 family 21 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:2600]","ENSMUSG00000024365",12.6639678738255,9.61695703393083,0.660940640242163,7.77226194745407e-09,2.05948993053605e-08
"3",4316,"ENSG00000137673","MMP7","matrix metallopeptidase 7 [Source:HGNC Symbol;Acc:HGNC:7174]","ENSMUSG00000018623",266.236438013828,9.49328545143363,0.621114170101071,1.38737751308015e-53,2.22945457286989e-52
"4",26762,"ENSG00000113249","HAVCR1","hepatitis A virus cellular receptor 1 [Source:HGNC Symbol;Acc:HGNC:17866]","ENSMUSG00000040405",3223.80766224701,9.4312635790152,0.194709290568341,0,0
"5",1412,"ENSG00000163499","CRYBA2","crystallin beta A2 [Source:HGNC Symbol;Acc:HGNC:2395]","ENSMUSG00000006546",7.43450950948508,9.18865986081612,2.74943617314642,1.56366980171509e-20,7.43340934056779e-20
"6",3872,"ENSG00000128422","KRT17","keratin 17 [Source:HGNC Symbol;Acc:HGNC:6427]","ENSMUSG00000035557",228.358387776095,8.87083431330056,0.483443897124632,1.79847062257213e-75,5.62575015490545e-74
"7",3283,"ENSG00000203857","HSD3B1","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1 [Source:HGNC Symbol;Acc:HGNC:5217]","ENSMUSG00000027871",18.8839481116088,8.60183306428165,0.879118652442795,0.000411562733236011,0.000760963447067773
"8",3284,"ENSG00000203859","HSD3B2","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2 [Source:HGNC Symbol;Acc:HGNC:5218]","ENSMUSG00000027871",18.8839481116088,8.60183306428165,0.879118652442795,0.000411562733236011,0.000760963447067773
"9",11009,"ENSG00000162892","IL24","interleukin 24 [Source:HGNC Symbol;Acc:HGNC:11346]","ENSMUSG00000026420",5.16935166782519,8.55904176943705,2.67230207408383,1.17481739730087e-18,5.12793844365283e-18
"10",27179,"ENSG00000136694","IL36A","interleukin 36 alpha [Source:HGNC Symbol;Acc:HGNC:15562]","ENSMUSG00000026984",60.3256441235095,8.45811719270832,0.727222071161493,7.67938897635307e-42,8.12157470867478e-41
"11",3934,"ENSG00000148346","LCN2","lipocalin 2 [Source:HGNC Symbol;Acc:HGNC:6526]","ENSMUSG00000026822",17533.4041522816,8.24333001186043,0.184058761789327,0,0
"12",113457,"ENSG00000075886","TUBA3D","tubulin alpha 3d [Source:HGNC Symbol;Acc:HGNC:24071]","ENSMUSG00000067702",4.09225880799729,8.17197203329859,2.63107010886838,8.26285111138001e-17,3.30842508881635e-16
"13",6372,"ENSG00000124875","CXCL6","C-X-C motif chemokine ligand 6 [Source:HGNC Symbol;Acc:HGNC:10643]","ENSMUSG00000029371",100.127217756645,8.08106267750312,0.554895463379949,1.26762117325141e-48,1.70330676433531e-47
"14",1583,"ENSG00000140459","CYP11A1","cytochrome P450 family 11 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2590]","ENSMUSG00000032323",9.65930997174035,7.95689060259938,0.6106888995714,1.47724688007504e-05,3.11258921321811e-05
"15",1437,"ENSG00000164400","CSF2","colony stimulating factor 2 [Source:HGNC Symbol;Acc:HGNC:2434]","ENSMUSG00000018916",3.59487935486641,7.90896003967541,2.6261799216141,1.99393877653367e-13,6.79699097494171e-13
"16",6364,"ENSG00000115009","CCL20","C-C motif chemokine ligand 20 [Source:HGNC Symbol;Acc:HGNC:10619]","ENSMUSG00000026166",43.3868131740372,7.69240450330351,0.670792720246722,6.0272747252946e-35,5.02392601316264e-34
"17",4948,"ENSG00000104044","OCA2","OCA2 melanosomal transmembrane protein [Source:HGNC Symbol;Acc:HGNC:8101]","ENSMUSG00000030450",3.06977745743153,7.65002083675246,2.61764387261829,3.04011456198037e-11,9.2299402924075e-11
"18",2516,"ENSG00000136931","NR5A1","nuclear receptor subfamily 5 group A member 1 [Source:HGNC Symbol;Acc:HGNC:7983]","ENSMUSG00000026751",1.73206610819751,7.56315332475257,1.06344088750328,0.0258380789668962,0.0382475260987252
"19",4606,"ENSG00000086967","MYBPC2","myosin binding protein C2 [Source:HGNC Symbol;Acc:HGNC:7550]","ENSMUSG00000038670",494.717393596086,7.48166597225735,0.266272856281116,1.07568559688589e-174,3.149632443626e-172
"20",7076,"ENSG00000102265","TIMP1","TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:11820]","ENSMUSG00000001131",1083.95460627093,7.47288463441272,0.211941067190573,1.18233320123356e-272,1.98482215601749e-269
"21",1113,"ENSG00000100604","CHGA","chromogranin A [Source:HGNC Symbol;Acc:HGNC:1929]","ENSMUSG00000021194",5.44214372469,7.36576896558412,0.457937716697864,8.41348909400782e-06,1.80876008602588e-05
"22",944,"ENSG00000106952","TNFSF8","TNF superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11938]","ENSMUSG00000028362",375.748412979552,7.01782883195598,0.259190344234826,1.77013892983399e-161,3.80973234120938e-159
"23",1114,"ENSG00000089199","CHGB","chromogranin B [Source:HGNC Symbol;Acc:HGNC:1930]","ENSMUSG00000027350",5.44471748632376,6.94414648025631,0.435233688372419,0.00482392943216872,0.00793308300884538
"24",3868,"ENSG00000186832","KRT16","keratin 16 [Source:HGNC Symbol;Acc:HGNC:6423]","ENSMUSG00000053797",11.063021964713,6.85821742614914,0.989615203692265,4.46880803889225e-23,2.33996787746612e-22
